<<<<<<< HEAD
name, result, bool var, arith var, conflict, decision, stage, step
mbo_E3E13, timeout, , , , , , 
mbo_E3E14, sat, 1, 7, , , , 46
mbo_E3E15, timeout, , , , , , 
mbo_E3E16, sat, 1, 7, , , , 46
=======
mbo_E2E9, sat, 1, 7, , , , 
mbo_E3, timeout, , , , , , 
mbo_E3E10, sat, 1, 7, , , , 
mbo_E3E11, timeout, , , , , , 
mbo_E3E12, timeout, , , , , , 
mbo_E3E13, timeout, , , , , , 
mbo_E3E14, sat, 1, 7, , , , 
mbo_E3E15, timeout, , , , , , 
mbo_E3E16, sat, 1, 7, , , , 
>>>>>>> c992be1ecb8d510b1f8f8eb5e9dc1ee617c4d74b
mbo_E3E17, timeout, , , , , , 
mbo_E3E18, timeout, , , , , , 
mbo_E3E19, timeout, , , , , , 
mbo_E3E20, timeout, , , , , , 
mbo_E3E21, timeout, , , , , , 
mbo_E3E22, timeout, , , , , , 
mbo_E3E23, timeout, , , , , , 
mbo_E3E24, timeout, , , , , , 
mbo_E3E25, timeout, , , , , , 
mbo_E3E26, timeout, , , , , , 
mbo_E3E27, timeout, , , , , , 
mbo_E3E28, timeout, , , , , , 
mbo_E3E4, timeout, , , , , , 
mbo_E3E5, timeout, , , , , , 
mbo_E3E6, timeout, , , , , , 
mbo_E3E7, timeout, , , , , , 
mbo_E3E8, timeout, , , , , , 
<<<<<<< HEAD
mbo_E3E9, sat, 1, 7, , , , 19
mbo_E4, timeout, , , , , , 
mbo_E4E10, sat, 1, 7, , , , 3
mbo_E4E11, sat, 1, 7, , , , 9
mbo_E4E12, timeout, , , , , , 
mbo_E4E13, timeout, , , , , , 
mbo_E4E14, sat, 1, 7, , , , 6
mbo_E4E15, timeout, , , , , , 
mbo_E4E16, sat, 1, 7, , , , 3
mbo_E4E17, timeout, , , , , , 
mbo_E4E18, timeout, , , , , , 
mbo_E4E19, timeout, , , , , , 
mbo_E4E20, sat, 1, 7, , , , 19
mbo_E4E21, sat, 1, 7, , , , 19
=======
mbo_E3E9, sat, 1, 7, , , , 
mbo_E4, timeout, , , , , , 
mbo_E4E10, sat, 1, 7, , , , 
mbo_E4E11, sat, 1, 7, , , , 
mbo_E4E12, timeout, , , , , , 
mbo_E4E13, timeout, , , , , , 
mbo_E4E14, sat, 1, 7, , , , 
mbo_E4E15, timeout, , , , , , 
mbo_E4E16, sat, 1, 7, , , , 
mbo_E4E17, timeout, , , , , , 
mbo_E4E18, timeout, , , , , , 
mbo_E4E19, timeout, , , , , , 
mbo_E4E20, sat, 1, 7, , , , 
mbo_E4E21, sat, 1, 7, , , , 
>>>>>>> c992be1ecb8d510b1f8f8eb5e9dc1ee617c4d74b
mbo_E4E22, timeout, , , , , , 
mbo_E4E23, timeout, , , , , , 
mbo_E4E24, timeout, , , , , , 
mbo_E4E25, timeout, , , , , , 
mbo_E4E26, timeout, , , , , , 
mbo_E4E27, timeout, , , , , , 
mbo_E4E28, timeout, , , , , , 
mbo_E4E5, timeout, , , , , , 
mbo_E4E6, timeout, , , , , , 
mbo_E4E7, timeout, , , , , , 
mbo_E4E8, timeout, , , , , , 
<<<<<<< HEAD
mbo_E4E9, sat, 1, 7, , , , 3
mbo_E5E10, sat, 1, 7, , , , 3
=======
mbo_E4E9, sat, 1, 7, , , , 
mbo_E5E10, sat, 1, 7, , , , 
>>>>>>> c992be1ecb8d510b1f8f8eb5e9dc1ee617c4d74b
mbo_E5E12, timeout, , , , , , 
mbo_E5E13, timeout, , , , , , 
mbo_E5E15, timeout, , , , , , 
mbo_E5E16, timeout, , , , , , 
mbo_E5E17, timeout, , , , , , 
mbo_E5E18, timeout, , , , , , 
mbo_E5E19, timeout, , , , , , 
mbo_E5E20, timeout, , , , , , 
mbo_E5E22, timeout, , , , , , 
mbo_E5E24, timeout, , , , , , 
mbo_E5E25, timeout, , , , , , 
mbo_E5E6, timeout, , , , , , 
mbo_E5E8, timeout, , , , , , 
mbo_E5E9, timeout, , , , , , 
<<<<<<< HEAD
mbo_E6E10, sat, 1, 7, , , , 3
mbo_E6E12, timeout, , , , , , 
mbo_E6E13, timeout, , , , , , 
mbo_E6E14, sat, 1, 7, , , , 8
mbo_E6E15, timeout, , , , , , 
mbo_E6E18, timeout, , , , , , 
mbo_E6E19, timeout, , , , , , 
mbo_E6E20, sat, 1, 7, , , , 19
mbo_E6E21, sat, 1, 6, , , , 767
=======
mbo_E6E10, sat, 1, 7, , , , 
mbo_E6E12, timeout, , , , , , 
mbo_E6E13, timeout, , , , , , 
mbo_E6E14, sat, 1, 7, , , , 
mbo_E6E15, timeout, , , , , , 
mbo_E6E18, timeout, , , , , , 
mbo_E6E19, timeout, , , , , , 
mbo_E6E20, sat, 1, 7, , , , 
mbo_E6E21, sat, 1, 6, , , , 
>>>>>>> c992be1ecb8d510b1f8f8eb5e9dc1ee617c4d74b
mbo_E6E22, timeout, , , , , , 
mbo_E6E24, timeout, , , , , , 
mbo_E6E25, timeout, , , , , , 
mbo_E6E8, timeout, , , , , , 
<<<<<<< HEAD
mbo_E7E10, sat, 1, 7, , , , 3
mbo_E7E12, timeout, , , , , , 
mbo_E7E13, timeout, , , , , , 
mbo_E7E14, sat, 1, 7, , , , 6
=======
mbo_E7E10, sat, 1, 7, , , , 
mbo_E7E12, timeout, , , , , , 
mbo_E7E13, timeout, , , , , , 
mbo_E7E14, sat, 1, 7, , , , 
>>>>>>> c992be1ecb8d510b1f8f8eb5e9dc1ee617c4d74b
mbo_E7E15, timeout, , , , , , 
mbo_E7E18, timeout, , , , , , 
mbo_E7E19, timeout, , , , , , 
mbo_E7E20, timeout, , , , , , 
mbo_E7E22, timeout, , , , , , 
mbo_E7E24, timeout, , , , , , 
mbo_E7E25, timeout, , , , , , 
mbo_E7E8, timeout, , , , , , 
mbo_E8, timeout, , , , , , 
<<<<<<< HEAD
mbo_E8E10, sat, 1, 7, , , , 3
mbo_E8E11, timeout, , , , , , 
mbo_E8E12, timeout, , , , , , 
mbo_E8E13, timeout, , , , , , 
mbo_E8E14, sat, 1, 7, , , , 6
mbo_E8E15, timeout, , , , , , 
mbo_E8E16, sat, 1, 7, , , , 8
mbo_E8E17, sat, 1, 7, , , , 178
mbo_E8E18, timeout, , , , , , 
mbo_E8E19, timeout, , , , , , 
mbo_E8E20, timeout, , , , , , 
mbo_E8E21, sat, 1, 7, , , , 79
=======
mbo_E8E10, sat, 1, 7, , , , 
mbo_E8E11, timeout, , , , , , 
mbo_E8E12, timeout, , , , , , 
mbo_E8E13, timeout, , , , , , 
mbo_E8E14, sat, 1, 7, , , , 
mbo_E8E15, timeout, , , , , , 
mbo_E8E16, sat, 1, 7, , , , 
mbo_E8E17, sat, 1, 7, , , , 
mbo_E8E18, timeout, , , , , , 
mbo_E8E19, timeout, , , , , , 
mbo_E8E20, timeout, , , , , , 
mbo_E8E21, sat, 1, 7, , , , 
>>>>>>> c992be1ecb8d510b1f8f8eb5e9dc1ee617c4d74b
mbo_E8E22, timeout, , , , , , 
mbo_E8E23, timeout, , , , , , 
mbo_E8E24, timeout, , , , , , 
mbo_E8E25, timeout, , , , , , 
mbo_E8E26, timeout, , , , , , 
mbo_E8E27, timeout, , , , , , 
mbo_E8E28, timeout, , , , , , 
<<<<<<< HEAD
mbo_E8E9, sat, 1, 7, , , , 19
mbo_E9E10, timeout, , , , , , 
mbo_E9E12, timeout, , , , , , 
mbo_E9E13, timeout, , , , , , 
mbo_E9E14, sat, 1, 7, , , , 5
mbo_E9E15, timeout, , , , , , 
mbo_E9E18, sat, 1, 7, , , , 19
mbo_E9E19, sat, 1, 7, , , , 19
mbo_E9E20, timeout, , , , , , 
mbo_E9E22, sat, 1, 7, , , , 8
mbo_E9E24, sat, 1, 7, , , , 19
mbo_E9E25, sat, 1, 7, , , , 19
mgc_09, timeout, , , , , , 
mgc_10, timeout, , , , , , 
MulliganEconomicsModel0001a, sat, 1, 8, , , , 3
MulliganEconomicsModel0001c, sat, 1, 8, , , , 3
MulliganEconomicsModel0001e, sat, 1, 8, , , , 2
MulliganEconomicsModel0004a, sat, 1, 8, , , , 1
MulliganEconomicsModel0004e, sat, 1, 8, , , , 1
MulliganEconomicsModel0006a, sat, 1, 8, , , , 1
MulliganEconomicsModel0006e, sat, 1, 8, , , , 1
MulliganEconomicsModel0009a, sat, 1, 8, , , , 1
MulliganEconomicsModel0009e, sat, 1, 8, , , , 1
MulliganEconomicsModel0012a, sat, 1, 12, , , , 68
MulliganEconomicsModel0012e, sat, 1, 12, , , , 87
MulliganEconomicsModel0013a, sat, 1, 12, , , , 2
MulliganEconomicsModel0013c, sat, 1, 12, , , , 2
MulliganEconomicsModel0013e, sat, 1, 12, , , , 22
MulliganEconomicsModel0015a, sat, 1, 12, , , , 58
MulliganEconomicsModel0015e, sat, 1, 12, , , , 6
MulliganEconomicsModel0016a, sat, 1, 12, , , , 16
MulliganEconomicsModel0016e, sat, 1, 12, , , , 16
MulliganEconomicsModel0018a, sat, 1, 8, , , , 3
MulliganEconomicsModel0018e, sat, 1, 8, , , , 3
MulliganEconomicsModel0021a, sat, 1, 20, , , , 22
MulliganEconomicsModel0021e, sat, 1, 20, , , , 8
MulliganEconomicsModel0022a, sat, 1, 20, , , , 13
MulliganEconomicsModel0022e, sat, 1, 20, , , , 4
MulliganEconomicsModel0023a, sat, 1, 20, , , , 13
MulliganEconomicsModel0023e, sat, 1, 20, , , , 4
MulliganEconomicsModel0024a, sat, 1, 17, , , , 24
MulliganEconomicsModel0024e, timeout, , , , , , 
MulliganEconomicsModel0025a, sat, 1, 17, , , , 24
MulliganEconomicsModel0025e, sat, 1, 17, , , , 22
MulliganEconomicsModel0026a, sat, 1, 20, , , , 4
MulliganEconomicsModel0026e, sat, 1, 20, , , , 3
MulliganEconomicsModel0027a, timeout, , , , , , 
MulliganEconomicsModel0027e, sat, 1, 14, , , , 7
MulliganEconomicsModel0028a, timeout, , , , , , 
MulliganEconomicsModel0028e, sat, 1, 18, , , , 7
MulliganEconomicsModel0029a, sat, 1, 16, , , , 5
MulliganEconomicsModel0029e, sat, 1, 16, , , , 5
MulliganEconomicsModel0030a, sat, 1, 16, , , , 7
MulliganEconomicsModel0030e, sat, 1, 16, , , , 7
MulliganEconomicsModel0051a, sat, 1, 20, , , , 13
MulliganEconomicsModel0051e, sat, 1, 20, , , , 4
MulliganEconomicsModel0052a, sat, 1, 25, , , , 3
MulliganEconomicsModel0052e, sat, 1, 25, , , , 3
MulliganEconomicsModel0053a, timeout, , , , , , 
MulliganEconomicsModel0053e, sat, 1, 18, , , , 7
MulliganEconomicsModel0054a, timeout, , , , , , 
MulliganEconomicsModel0054e, sat, 1, 19, , , , 7
MulliganEconomicsModel0055a, timeout, , , , , , 
MulliganEconomicsModel0055e, timeout, , , , , , 
MulliganEconomicsModel0056a, sat, 1, 12, , , , 18
MulliganEconomicsModel0056c, timeout, , , , , , 
MulliganEconomicsModel0056e, sat, 1, 12, , , , 24
MulliganEconomicsModel0057a, timeout, , , , , , 
MulliganEconomicsModel0057e, timeout, , , , , , 
MulliganEconomicsModel0061a, sat, 1, 16, , , , 5
MulliganEconomicsModel0061e, sat, 1, 16, , , , 5
MulliganEconomicsModel0062a, sat, 1, 25, , , , 6
MulliganEconomicsModel0062e, sat, 1, 25, , , , 6
MulliganEconomicsModel0063a, sat, 1, 10, , , , 49
MulliganEconomicsModel0063e, sat, 1, 10, , , , 65
MulliganEconomicsModel0064a, sat, 1, 24, , , , 31
MulliganEconomicsModel0064e, sat, 1, 24, , , , 31
MulliganEconomicsModel0065a, sat, 1, 29, , , , 44
MulliganEconomicsModel0065e, sat, 1, 29, , , , 44
MulliganEconomicsModel0066a, sat, 1, 12, , , , 3
MulliganEconomicsModel0066e, sat, 1, 12, , , , 3
MulliganEconomicsModel0067a, sat, 1, 30, , , , 7
MulliganEconomicsModel0067e, sat, 1, 30, , , , 7
MulliganEconomicsModel0074a, sat, 1, 8, , , , 110
MulliganEconomicsModel0074e, sat, 1, 8, , , , 39
MulliganEconomicsModel0076a, sat, 1, 9, , , , 1
MulliganEconomicsModel0076e, sat, 1, 9, , , , 1
MulliganEconomicsModel0077a, sat, 1, 9, , , , 1
MulliganEconomicsModel0077e, sat, 1, 9, , , , 1
MulliganEconomicsModel0078a, sat, 1, 10, , , , 1
MulliganEconomicsModel0078e, sat, 1, 10, , , , 1
MulliganEconomicsModel0079a, timeout, , , , , , 
MulliganEconomicsModel0079c, sat, 1, 6, , , , 222
MulliganEconomicsModel0079e, sat, 1, 6, , , , 4
MulliganEconomicsModel0080a, sat, 1, 12, , , , 1
MulliganEconomicsModel0080e, sat, 1, 12, , , , 1
MulliganEconomicsModel0082a, timeout, , , , , , 
MulliganEconomicsModel0082e, timeout, , , , , , 
MulliganEconomicsModel0083a, sat, 1, 10, , , , 4
MulliganEconomicsModel0083e, sat, 1, 10, , , , 4
MulliganEconomicsModel0084a, sat, 1, 12, , , , 6
MulliganEconomicsModel0084e, sat, 1, 12, , , , 6
MulliganEconomicsModel0085a, sat, 1, 8, , , , 8
MulliganEconomicsModel0085e, sat, 1, 8, , , , 8
MulliganEconomicsModel0086a, sat, 1, 19, , , , 6
MulliganEconomicsModel0086e, sat, 1, 19, , , , 5
MulliganEconomicsModel1001a, sat, 1, 101, , , , 68
MulliganEconomicsModel1001c, timeout, , , , , , 
MulliganEconomicsModel1001e, sat, 1, 101, , , , 9
ProveIneq_ISSAC05_Sec4a, sat, 1, 4, , , , 4
ProveIneq_ISSAC10_ex1a, sat, 1, 3, , , , 1
ProveIneq_ISSAC10_ex1b, sat, 1, 4, , , , 1
ProveIneq_ISSAC10_ex2a, sat, 1, 3, , , , 1
ProveIneq_ISSAC10_ex2b, sat, 1, 4, , , , 1
ProveIneq_ISSAC10_ex4a, sat, 1, 3, , , , 1
ProveIneq_JSC_SUMCracker_16a, sat, 1, 2, , , , 1
ProveIneq_JSC_SUMCracker_19a, sat, 1, 3, , , , 3
ProveIneq_Mitrinovic_11_1a, sat, 1, 10, , , , 203
ProveIneq_Mitrinovic_3_57a, sat, 1, 5, , , , 2
BDC_ProveIneq_ISSAC05_AmerMathMonthly10347LHSa, sat, 1, 2, , , , 2
BDC_ProveIneq_ISSAC05_FibonacciPoly_a, sat, 1, 4, , , , 2
BDC_ProveIneq_ISSAC05_KnoppSchur_a, sat, 1, 5, , , , 3
BDC_ProveIneq_ISSAC05_LevinRHSa, sat, 1, 3, , , , 7
BDC_ProveIneq_ISSAC05_LevinRHSb, sat, 1, 3, , , , 36
BDC_ProveIneq_ISSAC05_LevinRHSc, sat, 1, 3, , , , 2
BDC_ProveIneq_ISSAC10_ex1c, sat, 1, 4, , , , 2
BDC_ProveIneq_ISSAC10_ex1d, sat, 1, 4, , , , 3
BDC_ProveIneq_ISSAC10_ex1e, sat, 1, 4, , , , 145
BDC_ProveIneq_ISSAC10_ex2c, sat, 1, 4, , , , 2
BDC_ProveIneq_ISSAC10_ex3a, sat, 1, 2, , , , 3
BDC_ProveIneq_ISSAC10_ex3b, sat, 1, 2, , , , 3
BDC_ProveIneq_ISSAC10_ex3c, sat, 1, 2, , , , 3
BDC_ProveIneq_ISSAC10_ex3d, sat, 1, 2, , , , 3
BDC_ProveIneq_ISSAC10_ex3e, sat, 1, 2, , , , 3
BDC_ProveIneq_ISSAC10_ex4b, sat, 1, 3, , , , 2
BDC_ProveIneq_ISSAC10_ex4c, sat, 1, 3, , , , 3
BDC_ProveIneq_ISSAC10_ex4d, sat, 1, 3, , , , 3
BDC_ProveIneq_ISSAC10_ex4e, sat, 1, 3, , , , 3
BDC_ProveIneq_ISSAC10_ex4f, sat, 1, 3, , , , 3
BDC_ProveIneq_ISSAC10_ex4g, sat, 1, 3, , , , 3
BDC_ProveIneq_ISSAC10_ex4h, sat, 1, 3, , , , 3
BDC_ProveIneq_ISSAC10_ex4i, sat, 1, 3, , , , 3
BDC_ProveIneq_ISSAC10_ex4j, sat, 1, 3, , , , 3
BDC_ProveIneq_JSC_SUMCracker_14a, sat, 1, 5, , , , 2
BDC_ProveIneq_JSC_SUMCracker_14b, sat, 1, 5, , , , 3
BDC_ProveIneq_JSC_SUMCracker_14c, sat, 1, 5, , , , 3
BDC_ProveIneq_JSC_SUMCracker_14d, sat, 1, 5, , , , 3
BDC_ProveIneq_JSC_SUMCracker_14e, sat, 1, 5, , , , 3
BDC_ProveIneq_Mitrinovic_4_22a, sat, 1, 4, , , , 3
DDC_ProveIneq_ISSAC10_ex1e, sat, 1, 4, , , , 71
DDC_ProveIneq_ISSAC10_ex2c, sat, 1, 4, , , , 2
DDC_ProveIneq_ISSAC10_ex3b, sat, 1, 2, , , , 228
DDC_ProveIneq_ISSAC10_ex3c, sat, 1, 2, , , , 120
DDC_ProveIneq_ISSAC10_ex3e, sat, 1, 2, , , , 3
DDC_ProveIneq_JSC_SUMCracker_14b, sat, 5, 5, , , , 5
DDC_ProveIneq_JSC_SUMCracker_14d, sat, 9, 5, , , , 23
=======
mbo_E8E9, sat, 1, 7, , , , 
mbo_E9E10, timeout, , , , , , 
mbo_E9E12, timeout, , , , , , 
mbo_E9E13, timeout, , , , , , 
mbo_E9E14, sat, 1, 7, , , , 
mbo_E9E15, timeout, , , , , , 
mbo_E9E18, sat, 1, 7, , , , 
mbo_E9E19, sat, 1, 7, , , , 
mbo_E9E20, timeout, , , , , , 
mbo_E9E22, sat, 1, 7, , , , 
mbo_E9E24, sat, 1, 7, , , , 
mbo_E9E25, sat, 1, 7, , , , 
mgc_09, timeout, , , , , , 
mgc_10, timeout, , , , , , 
MulliganEconomicsModel0001a, sat, 1, 8, , , , 
MulliganEconomicsModel0001c, sat, 1, 8, , , , 
MulliganEconomicsModel0001e, sat, 1, 8, , , , 
MulliganEconomicsModel0004a, sat, 1, 8, , , , 
MulliganEconomicsModel0004e, sat, 1, 8, , , , 
MulliganEconomicsModel0006a, sat, 1, 8, , , , 
MulliganEconomicsModel0006e, sat, 1, 8, , , , 
MulliganEconomicsModel0009a, sat, 1, 8, , , , 
MulliganEconomicsModel0009e, sat, 1, 8, , , , 
MulliganEconomicsModel0012a, sat, 1, 12, , , , 
MulliganEconomicsModel0012e, sat, 1, 12, , , , 
MulliganEconomicsModel0013a, sat, 1, 12, , , , 
MulliganEconomicsModel0013c, sat, 1, 12, , , , 
MulliganEconomicsModel0013e, sat, 1, 12, , , , 
MulliganEconomicsModel0015a, sat, 1, 12, , , , 
MulliganEconomicsModel0015e, sat, 1, 12, , , , 
MulliganEconomicsModel0016a, sat, 1, 12, , , , 
MulliganEconomicsModel0016e, sat, 1, 12, , , , 
MulliganEconomicsModel0018a, sat, 1, 8, , , , 
MulliganEconomicsModel0018e, sat, 1, 8, , , , 
MulliganEconomicsModel0021a, sat, 1, 20, , , , 
MulliganEconomicsModel0021e, sat, 1, 20, , , , 
MulliganEconomicsModel0022a, sat, 1, 20, , , , 
MulliganEconomicsModel0022e, sat, 1, 20, , , , 
MulliganEconomicsModel0023a, sat, 1, 20, , , , 
MulliganEconomicsModel0023e, sat, 1, 20, , , , 
MulliganEconomicsModel0024a, sat, 1, 17, , , , 
MulliganEconomicsModel0024e, timeout, , , , , , 
MulliganEconomicsModel0025a, sat, 1, 17, , , , 
MulliganEconomicsModel0025e, sat, 1, 17, , , , 
MulliganEconomicsModel0026a, sat, 1, 20, , , , 
MulliganEconomicsModel0026e, sat, 1, 20, , , , 
MulliganEconomicsModel0027a, timeout, , , , , , 
MulliganEconomicsModel0027e, sat, 1, 14, , , , 
MulliganEconomicsModel0028a, timeout, , , , , , 
MulliganEconomicsModel0028e, sat, 1, 18, , , , 
MulliganEconomicsModel0029a, sat, 1, 16, , , , 
MulliganEconomicsModel0029e, sat, 1, 16, , , , 
MulliganEconomicsModel0030a, sat, 1, 16, , , , 
MulliganEconomicsModel0030e, sat, 1, 16, , , , 
MulliganEconomicsModel0051a, sat, 1, 20, , , , 
MulliganEconomicsModel0051e, sat, 1, 20, , , , 
MulliganEconomicsModel0052a, sat, 1, 25, , , , 
MulliganEconomicsModel0052e, sat, 1, 25, , , , 
MulliganEconomicsModel0053a, timeout, , , , , , 
MulliganEconomicsModel0053e, sat, 1, 18, , , , 
MulliganEconomicsModel0054a, timeout, , , , , , 
MulliganEconomicsModel0054e, sat, 1, 19, , , , 
MulliganEconomicsModel0055a, timeout, , , , , , 
MulliganEconomicsModel0055e, timeout, , , , , , 
MulliganEconomicsModel0056a, sat, 1, 12, , , , 
MulliganEconomicsModel0056c, timeout, , , , , , 
MulliganEconomicsModel0056e, sat, 1, 12, , , , 
MulliganEconomicsModel0057a, timeout, , , , , , 
MulliganEconomicsModel0057e, timeout, , , , , , 
MulliganEconomicsModel0061a, sat, 1, 16, , , , 
MulliganEconomicsModel0061e, sat, 1, 16, , , , 
MulliganEconomicsModel0062a, sat, 1, 25, , , , 
MulliganEconomicsModel0062e, sat, 1, 25, , , , 
MulliganEconomicsModel0063a, sat, 1, 10, , , , 
MulliganEconomicsModel0063e, sat, 1, 10, , , , 
MulliganEconomicsModel0064a, sat, 1, 24, , , , 
MulliganEconomicsModel0064e, sat, 1, 24, , , , 
MulliganEconomicsModel0065a, sat, 1, 29, , , , 
MulliganEconomicsModel0065e, sat, 1, 29, , , , 
MulliganEconomicsModel0066a, sat, 1, 12, , , , 
MulliganEconomicsModel0066e, sat, 1, 12, , , , 
MulliganEconomicsModel0067a, sat, 1, 30, , , , 
MulliganEconomicsModel0067e, sat, 1, 30, , , , 
MulliganEconomicsModel0074a, sat, 1, 8, , , , 
MulliganEconomicsModel0074e, sat, 1, 8, , , , 
MulliganEconomicsModel0076a, sat, 1, 9, , , , 
MulliganEconomicsModel0076e, sat, 1, 9, , , , 
MulliganEconomicsModel0077a, sat, 1, 9, , , , 
MulliganEconomicsModel0077e, sat, 1, 9, , , , 
MulliganEconomicsModel0078a, sat, 1, 10, , , , 
MulliganEconomicsModel0078e, sat, 1, 10, , , , 
MulliganEconomicsModel0079a, timeout, , , , , , 
MulliganEconomicsModel0079c, sat, 1, 6, , , , 
MulliganEconomicsModel0079e, sat, 1, 6, , , , 
MulliganEconomicsModel0080a, sat, 1, 12, , , , 
MulliganEconomicsModel0080e, sat, 1, 12, , , , 
MulliganEconomicsModel0082a, timeout, , , , , , 
MulliganEconomicsModel0082e, timeout, , , , , , 
MulliganEconomicsModel0083a, sat, 1, 10, , , , 
MulliganEconomicsModel0083e, sat, 1, 10, , , , 
MulliganEconomicsModel0084a, sat, 1, 12, , , , 
MulliganEconomicsModel0084e, sat, 1, 12, , , , 
MulliganEconomicsModel0085a, sat, 1, 8, , , , 
MulliganEconomicsModel0085e, sat, 1, 8, , , , 
MulliganEconomicsModel0086a, sat, 1, 19, , , , 
MulliganEconomicsModel0086e, sat, 1, 19, , , , 
MulliganEconomicsModel1001a, sat, 1, 101, , , , 
MulliganEconomicsModel1001c, timeout, , , , , , 
MulliganEconomicsModel1001e, sat, 1, 101, , , , 
ProveIneq_ISSAC05_Sec4a, sat, 1, 4, , , , 
ProveIneq_ISSAC10_ex1a, sat, 1, 3, , , , 
ProveIneq_ISSAC10_ex1b, sat, 1, 4, , , , 
ProveIneq_ISSAC10_ex2a, sat, 1, 3, , , , 
ProveIneq_ISSAC10_ex2b, sat, 1, 4, , , , 
ProveIneq_ISSAC10_ex4a, sat, 1, 3, , , , 
ProveIneq_JSC_SUMCracker_16a, sat, 1, 2, , , , 
ProveIneq_JSC_SUMCracker_19a, sat, 1, 3, , , , 
ProveIneq_Mitrinovic_11_1a, sat, 1, 10, , , , 
ProveIneq_Mitrinovic_3_57a, sat, 1, 5, , , , 
BDC_ProveIneq_ISSAC05_AmerMathMonthly10347LHSa, sat, 1, 2, , , , 
BDC_ProveIneq_ISSAC05_FibonacciPoly_a, sat, 1, 4, , , , 
BDC_ProveIneq_ISSAC05_KnoppSchur_a, sat, 1, 5, , , , 
BDC_ProveIneq_ISSAC05_LevinRHSa, sat, 1, 3, , , , 
BDC_ProveIneq_ISSAC05_LevinRHSb, sat, 1, 3, , , , 
BDC_ProveIneq_ISSAC05_LevinRHSc, sat, 1, 3, , , , 
BDC_ProveIneq_ISSAC10_ex1c, sat, 1, 4, , , , 
BDC_ProveIneq_ISSAC10_ex1d, sat, 1, 4, , , , 
BDC_ProveIneq_ISSAC10_ex1e, sat, 1, 4, , , , 
BDC_ProveIneq_ISSAC10_ex2c, sat, 1, 4, , , , 
BDC_ProveIneq_ISSAC10_ex3a, sat, 1, 2, , , , 
BDC_ProveIneq_ISSAC10_ex3b, sat, 1, 2, , , , 
BDC_ProveIneq_ISSAC10_ex3c, sat, 1, 2, , , , 
BDC_ProveIneq_ISSAC10_ex3d, sat, 1, 2, , , , 
BDC_ProveIneq_ISSAC10_ex3e, sat, 1, 2, , , , 
BDC_ProveIneq_ISSAC10_ex4b, sat, 1, 3, , , , 
BDC_ProveIneq_ISSAC10_ex4c, sat, 1, 3, , , , 
BDC_ProveIneq_ISSAC10_ex4d, sat, 1, 3, , , , 
BDC_ProveIneq_ISSAC10_ex4e, sat, 1, 3, , , , 
BDC_ProveIneq_ISSAC10_ex4f, sat, 1, 3, , , , 
BDC_ProveIneq_ISSAC10_ex4g, sat, 1, 3, , , , 
BDC_ProveIneq_ISSAC10_ex4h, sat, 1, 3, , , , 
BDC_ProveIneq_ISSAC10_ex4i, sat, 1, 3, , , , 
BDC_ProveIneq_ISSAC10_ex4j, sat, 1, 3, , , , 
BDC_ProveIneq_JSC_SUMCracker_14a, sat, 1, 5, , , , 
BDC_ProveIneq_JSC_SUMCracker_14b, sat, 1, 5, , , , 
BDC_ProveIneq_JSC_SUMCracker_14c, sat, 1, 5, , , , 
BDC_ProveIneq_JSC_SUMCracker_14d, sat, 1, 5, , , , 
BDC_ProveIneq_JSC_SUMCracker_14e, sat, 1, 5, , , , 
BDC_ProveIneq_Mitrinovic_4_22a, sat, 1, 4, , , , 
DDC_ProveIneq_ISSAC10_ex1e, sat, 1, 4, , , , 
DDC_ProveIneq_ISSAC10_ex2c, sat, 1, 4, , , , 
DDC_ProveIneq_ISSAC10_ex3b, sat, 1, 2, , , , 
DDC_ProveIneq_ISSAC10_ex3c, sat, 1, 2, , , , 
DDC_ProveIneq_ISSAC10_ex3e, sat, 1, 2, , , , 
DDC_ProveIneq_JSC_SUMCracker_14b, sat, 5, 5, , , , 
DDC_ProveIneq_JSC_SUMCracker_14d, sat, 9, 5, , , , 
>>>>>>> c992be1ecb8d510b1f8f8eb5e9dc1ee617c4d74b
DDC_ProveIneq_JSC_SUMCracker_14e, timeout, , , , , , 
InVarSynth_2001TACAS-BallPodelskiRajamani.c_Iteration2_0, timeout, , , , , , 
InVarSynth_BeyerHenzingerMajumdarRybalchenko-PLDI2007-Figure4.bpl_Iteration2_0, timeout, , , , , , 
InVarSynth_BoolVsInt.c_Iteration3_0, timeout, , , , , , 
InVarSynth_BugHoareAnnotationWithMinimiation.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_BugIsInductiveReturnGlobalVarRenaming.bpl_Iteration1_0, timeout, , , , , , 
<<<<<<< HEAD
InVarSynth_BugSubstitution.bpl_Iteration3_0, sat, 1, 37, , , , 1600208
InVarSynth_ConditionalExpression-SideEffects-Safe.c_Iteration1_0, timeout, , , , , , 
InVarSynth_Elevator.bpl_Iteration1_0, sat, 1, 168, , , , 304465
InVarSynth_EuclideanIntegerDivision.bpl_Iteration4_0, timeout, , , , , , 
InVarSynth_GateControllerIncorrect1.bpl_Iteration1_0, sat, 1, 68, , , , 200013
=======
InVarSynth_BugSubstitution.bpl_Iteration3_0, sat, 1, 37, , , , 
InVarSynth_ConditionalExpression-SideEffects-Safe.c_Iteration1_0, timeout, , , , , , 
InVarSynth_Elevator.bpl_Iteration1_0, sat, 1, 168, , , , 
